BOULDER,,
11/7/2022,52,25
11/8/2022,68,33
11/9/2022,49,24
11/10/2022,51,29
11/11/2022,37,14
11/12/2022,45,15
11/13/2022,50,21
11/14/2022,39,16
11/15/2022,35,21
11/16/2022,40,17
11/17/2022,32,20
11/18/2022,24,11
11/19/2022,41,5
11/20/2022,47,13
11/21/2022,50,21
11/22/2022,51,25
11/23/2022,50,27
11/24/2022,45,23
11/25/2022,59,24
11/26/2022,59,30
11/27/2022,49,32
11/28/2022,55,36
11/29/2022,44,15
11/30/2022,29,7
12/1/2022,56,14
12/2/2022,56,32
12/3/2022,54,13
12/4/2022,55,28
12/5/2022,57,30
12/6/2022,51,26
12/7/2022,50,24
12/8/2022,44,20
12/9/2022,52,12
12/10/2022,53,20
12/11/2022,61,26
12/12/2022,54,31
12/13/2022,41,22
12/14/2022,40,18
12/15/2022,33,17
12/16/2022,32,10
12/17/2022,38,13
12/18/2022,41,13
12/19/2022,45,10
12/20/2022,50,19
12/21/2022,47,6
12/22/2022,7,-18
12/23/2022,12,-14
12/24/2022,51,-2
12/25/2022,53,17
12/26/2022,49,28
12/27/2022,62,32
12/28/2022,57,41
12/29/2022,41,21
12/30/2022,37,19
12/31/2022,53,23
1/1/2023,40,28
1/2/2023,31,26
1/3/2023,26,16
1/4/2023,37,13
1/5/2023,38,13
1/6/2023,48,19
1/7/2023,45,24
1/8/2023,57,21
1/9/2023,52,32
1/10/2023,56,32
1/11/2023,51,32
1/12/2023,49,22
1/13/2023,52,25
1/14/2023,62,34
1/15/2023,53,33
1/16/2023,48,26
1/17/2023,43,22
1/18/2023,31,22
1/19/2023,38,18
1/20/2023,32,18
1/21/2023,32,13
1/22/2023,40,16
1/23/2023,34,24
1/24/2023,35,16
1/25/2023,33,16
1/26/2023,40,14
1/27/2023,46,26
1/28/2023,41,21
1/29/2023,25,1
1/30/2023,9,-7
1/31/2023,30,-4
2/1/2023,46,8
2/2/2023,49,19
2/3/2023,61,24
2/4/2023,54,32
2/5/2023,49,27
2/6/2023,48,28
2/7/2023,48,23
2/8/2023,52,20
2/9/2023,38,19
2/10/2023,50,10
2/11/2023,57,24
2/12/2023,49,30
2/13/2023,58,24
2/14/2023,50,33
2/15/2023,33,13
2/16/2023,31,2
2/17/2023,55,11
2/18/2023,54,32
2/19/2023,48,32
2/20/2023,53,31
2/21/2023,62,32
2/22/2023,48,2
2/23/2023,9,-13
2/24/2023,41,-5
2/25/2023,59,19
2/26/2023,62,27
2/27/2023,49,25
2/28/2023,49,30
3/1/2023,36,20
3/2/2023,49,15
3/3/2023,46,25
3/4/2023,39,21
3/5/2023,54,20
3/6/2023,45,20
3/7/2023,38,26
3/8/2023,36,24
3/9/2023,54,26
3/10/2023,61,24
3/11/2023,58,36
3/12/2023,50,23
3/13/2023,52,19
3/14/2023,66,30
3/15/2023,69,38
3/16/2023,54,25
3/17/2023,42,19
3/18/2023,46,13
3/19/2023,55,16
3/20/2023,53,32
3/21/2023,57,27
3/22/2023,49,30
3/23/2023,50,26
3/24/2023,55,23
3/25/2023,46,23
3/26/2023,40,19
3/27/2023,35,23
3/28/2023,48,14
3/29/2023,49,26
3/30/2023,65,25
3/31/2023,51,33
4/1/2023,65,32
4/2/2023,67,44
4/3/2023,57,32
4/4/2023,51,22
4/5/2023,42,8
4/6/2023,52,21
4/7/2023,65,25
4/8/2023,67,35
4/9/2023,69,35
4/10/2023,75,34
4/11/2023,84,39
4/12/2023,82,50
4/13/2023,76,54
4/14/2023,64,33
4/15/2023,51,28
4/16/2023,62,26
4/17/2023,72,35
4/18/2023,76,41
4/19/2023,69,39
4/20/2023,50,26
4/21/2023,52,30
4/22/2023,45,24
4/23/2023,56,19
4/24/2023,65,32
4/25/2023,60,36
4/26/2023,57,38
4/27/2023,67,40
4/28/2023,59,32
4/29/2023,71,39
4/30/2023,69,39
5/1/2023,70,36
5/2/2023,69,39
5/3/2023,79,43
5/4/2023,73,46
5/5/2023,74,43
5/6/2023,69,38
5/7/2023,67,42
5/8/2023,73,39
5/9/2023,76,42
5/10/2023,75,45
5/11/2023,54,43
5/12/2023,63,46
5/13/2023,61,42
5/14/2023,61,47
5/15/2023,57,46
5/16/2023,78,43
5/17/2023,78,45
5/18/2023,68,46
5/19/2023,56,48
5/20/2023,66,45
5/21/2023,75,46
5/22/2023,75,46
5/23/2023,78,46
5/24/2023,73,47
5/25/2023,73,46
5/26/2023,69,48
5/27/2023,78,46
5/28/2023,78,45
5/29/2023,81,46
5/30/2023,79,47
5/31/2023,75,47
6/1/2023,71,50
6/2/2023,71,50
6/3/2023,69,50
6/4/2023,61,52
6/5/2023,69,50
6/6/2023,75,45
6/7/2023,76,48
6/8/2023,77,51
6/9/2023,79,52
6/10/2023,73,46
6/11/2023,70,50
6/12/2023,66,42
6/13/2023,65,46
6/14/2023,77,44
6/15/2023,75,53
6/16/2023,71,44
6/17/2023,72,46
6/18/2023,82,47
6/19/2023,89,55
6/20/2023,86,54
6/21/2023,82,51
6/22/2023,79,53
6/23/2023,77,55
6/24/2023,84,55
6/25/2023,81,48
6/26/2023,84,50
6/27/2023,90,55
6/28/2023,86,62
6/29/2023,78,59
6/30/2023,69,49
7/1/2023,82,48
7/2/2023,86,52
7/3/2023,91,53
7/4/2023,87,60
7/5/2023,71,54
7/6/2023,73,56
7/7/2023,76,53
7/8/2023,78,58
7/9/2023,80,53
7/10/2023,93,54
7/11/2023,95,58
7/12/2023,91,59
7/13/2023,92,58
7/14/2023,86,61
7/15/2023,84,53
7/16/2023,88,54
7/17/2023,97,58
7/18/2023,94,62
7/19/2023,86,68
7/20/2023,78,59
7/21/2023,82,53
7/22/2023,89,52
7/23/2023,96,56
7/24/2023,97,58
7/25/2023,98,60
7/26/2023,95,67
7/27/2023,95,60
7/28/2023,95,59
7/29/2023,85,56
7/30/2023,94,58
7/31/2023,90,65
8/1/2023,81,60
8/2/2023,84,58
8/3/2023,82,58
8/4/2023,88,54
8/5/2023,86,54
8/6/2023,74,57
8/7/2023,81,49
8/8/2023,84,51
8/9/2023,83,52
8/10/2023,91,54
8/11/2023,91,64
8/12/2023,87,60
8/13/2023,78,62
8/14/2023,79,52
8/15/2023,91,51
8/16/2023,95,59
8/17/2023,91,62
8/18/2023,95,61
8/19/2023,96,66
8/20/2023,91,57
8/21/2023,98,57
8/22/2023,94,60
8/23/2023,93,61
8/24/2023,91,63
8/25/2023,83,58
8/26/2023,73,57
8/27/2023,85,55
8/28/2023,77,54
8/29/2023,82,51
8/30/2023,93,52
8/31/2023,93,57
9/1/2023,96,52
9/2/2023,92,62
9/3/2023,86,60
9/4/2023,85,55
9/5/2023,78,50
9/6/2023,87,47
9/7/2023,91,52
9/8/2023,89,51
9/9/2023,86,51
9/10/2023,79,55
9/11/2023,66,52
9/12/2023,75,44
9/13/2023,81,45
9/14/2023,72,50
9/15/2023,66,51
9/16/2023,74,41
9/17/2023,81,44
9/18/2023,82,53
9/19/2023,78,60
9/20/2023,79,48
9/21/2023,78,47
9/22/2023,78,47
9/23/2023,78,50
9/24/2023,77,41
9/25/2023,81,43
9/26/2023,81,44
9/27/2023,86,46
9/28/2023,87,51
9/29/2023,81,51
9/30/2023,83,46
10/1/2023,83,55
10/2/2023,82,50
10/3/2023,69,41
10/4/2023,71,46
10/5/2023,69,41
10/6/2023,57,40
10/7/2023,72,34
10/8/2023,78,39
10/9/2023,79,40
10/10/2023,82,42
10/11/2023,71,47
10/12/2023,59,40
10/13/2023,58,30
10/14/2023,54,29
10/15/2023,66,32
10/16/2023,75,38
10/17/2023,85,42
10/18/2023,72,41
10/19/2023,81,42
10/20/2023,87,43
10/21/2023,80,43
10/22/2023,75,38
10/23/2023,78,40
10/24/2023,68,41
10/25/2023,65,36
10/26/2023,51,37
10/27/2023,42,27
10/28/2023,32,24
10/29/2023,25,19
10/30/2023,43,9
10/31/2023,49,12
11/1/2023,56,28
11/2/2023,70,32
11/3/2023,72,51
11/4/2023,67,35
11/5/2023,78,45
11/6/2023,71,38
11/7/2023,76,46
11/8/2023,60,36
11/9/2023,50,25
11/10/2023,54,21
11/11/2023,61,30
11/12/2023,63,35
11/13/2023,65,27
11/14/2023,72,42
11/15/2023,67,37
11/16/2023,69,39
11/17/2023,69,35
11/18/2023,60,30
11/19/2023,54,34
11/20/2023,49,35
11/21/2023,57,23
11/22/2023,66,39
11/23/2023,63,32
11/24/2023,37,17
11/25/2023,24,12
11/26/2023,38,12
11/27/2023,43,15
11/28/2023,53,24
11/29/2023,52,23
11/30/2023,38,22
12/1/2023,39,18
12/2/2023,41,20
12/3/2023,38,31
12/4/2023,59,24
12/5/2023,65,26
12/6/2023,65,34
12/7/2023,59,37
12/8/2023,53,32
12/9/2023,34,19
12/10/2023,52,15
12/11/2023,51,28
12/12/2023,41,27
12/13/2023,34,26
12/14/2023,36,28
12/15/2023,51,25
12/16/2023,64,26
12/17/2023,62,40
12/18/2023,49,25
12/19/2023,64,38
12/20/2023,60,34
12/21/2023,60,35
12/22/2023,58,29
12/23/2023,52,32
12/24/2023,43,24
12/25/2023,29,9
12/26/2023,41,15
12/27/2023,51,34
12/28/2023,49,19
12/29/2023,54,25
12/30/2023,56,26
12/31/2023,40,23
1/1/2024,56,21
1/2/2024,48,22
1/3/2024,46,21
1/4/2024,35,21
1/5/2024,42,20
1/6/2024,41,16
1/7/2024,38,20
1/8/2024,34,19
1/9/2024,45,11
1/10/2024,38,28
1/11/2024,32,16
1/12/2024,32,5
1/13/2024,29,-11
1/14/2024,10,-7
1/15/2024,2,-11
1/16/2024,37,-14
1/17/2024,45,22
1/18/2024,48,20
1/19/2024,33,11
1/20/2024,35,16
1/21/2024,52,27
1/22/2024,52,27
1/23/2024,51,26
1/24/2024,51,26
1/25/2024,50,24
1/26/2024,44,31
1/27/2024,50,24
1/28/2024,61,28
1/29/2024,61,33
1/30/2024,62,27
1/31/2024,63,29
2/1/2024,64,35
2/2/2024,52,31
2/3/2024,45,31
2/4/2024,43,22
2/5/2024,44,20
2/6/2024,53,29
2/7/2024,50,29
2/8/2024,51,32
2/9/2024,41,23
2/10/2024,33,28
2/11/2024,36,13
2/12/2024,51,21
2/13/2024,54,26
2/14/2024,50,24
2/15/2024,49,25
2/16/2024,39,23
2/17/2024,35,5
2/18/2024,46,12
2/19/2024,56,37
2/20/2024,66,31
2/21/2024,61,39
2/22/2024,52,31
2/23/2024,54,28
2/24/2024,60,26
2/25/2024,61,45
2/26/2024,62,40
2/27/2024,55,25
2/28/2024,54,18
2/29/2024,63,25
3/1/2024,65,35
3/2/2024,68,34
3/3/2024,58,33
3/4/2024,47,22
3/5/2024,47,21
3/6/2024,60,24
3/7/2024,54,33
3/8/2024,34,26
3/9/2024,53,19
3/10/2024,66,26
3/11/2024,65,37
3/12/2024,59,34
3/13/2024,53,29
3/14/2024,43,31
3/15/2024,47,30
3/16/2024,50,28
3/17/2024,48,32
3/18/2024,56,27
3/19/2024,60,32
3/20/2024,58,33
3/21/2024,66,32
3/22/2024,63,30
3/23/2024,62,29
3/24/2024,57,30
3/25/2024,34,16
3/26/2024,39,17
3/27/2024,53,24
3/28/2024,65,30
3/29/2024,56,34
3/30/2024,56,38
3/31/2024,54,33
4/1/2024,52,36
4/2/2024,59,29
4/3/2024,70,40
4/4/2024,73,38
4/5/2024,75,40
4/6/2024,70,33
4/7/2024,55,37
4/8/2024,58,30
4/9/2024,61,29
4/10/2024,62,34
4/11/2024,60,33
4/12/2024,76,33
4/13/2024,77,47
4/14/2024,80,43
4/15/2024,76,42
4/16/2024,67,42
4/17/2024,75,47
4/18/2024,53,31
4/19/2024,38,31
4/20/2024,36,29
4/21/2024,60,25
4/22/2024,74,41
4/23/2024,69,42
4/24/2024,73,37
4/25/2024,68,40
4/26/2024,69,45
4/27/2024,50,32
4/28/2024,63,35
4/29/2024,69,39
4/30/2024,73,43
5/1/2024,70,40
5/2/2024,60,34
5/3/2024,72,35
5/4/2024,63,37
5/5/2024,71,36
5/6/2024,68,46
5/7/2024,53,44
5/8/2024,59,35
5/9/2024,57,41
5/10/2024,56,41
5/11/2024,65,35
5/12/2024,64,47
5/13/2024,73,41
5/14/2024,76,50
5/15/2024,70,42
5/16/2024,74,43
5/17/2024,82,50
5/18/2024,75,50
5/19/2024,81,50
5/20/2024,66,43
5/21/2024,61,41
5/22/2024,73,33
5/23/2024,81,35
5/24/2024,72,34
5/25/2024,74,41
5/26/2024,73,44
5/27/2024,77,46
5/28/2024,81,44
5/29/2024,81,44
5/30/2024,79,49
